id,programa,fecha_instalacion,latitud,longitud,colonia,alcaldia
2571,Postes C5,2019-08-15,19.45212,-99.1298,MORELOS I,CUAUHTEMOC
2572,Postes C5,2019-10-15,19.45194,-99.12496,MORELOS II,CUAUHTEMOC
2573,Postes C5,2019-07-15,19.41172,-99.15492,ROMA SUR I,CUAUHTEMOC
2574,Postes C5,2019-06-15,19.41167,-99.15906,ROMA SUR I,CUAUHTEMOC
2576,Postes C5,2019-08-15,19.41506,-99.17882,CONDESA,CUAUHTEMOC
2577,Postes C5,2019-07-15,19.41274,-99.1549,ROMA NORTE III,CUAUHTEMOC
2578,Postes C5,2019-07-15,19.41598,-99.15433,DOCTORES IV,CUAUHTEMOC
2579,Postes C5,2019-05-15,19.40935,-99.17145,HIPODROMO I,CUAUHTEMOC
2580,Postes C5,2019-07-15,19.41153,-99.17057,HIPODROMO I,CUAUHTEMOC
2581,Postes C5,2019-03-15,19.41009,-99.17947,HIPODROMO CONDESA,CUAUHTEMOC
2582,Postes C5,2019-04-15,19.40643,-99.17377,HIPODROMO II,CUAUHTEMOC
2583,Postes C5,2019-08-15,19.4078,-99.17509,HIPODROMO II,CUAUHTEMOC
2584,Postes C5,2019-06-15,19.40706,-99.16801,ROMA SUR I,CUAUHTEMOC
2586,Postes C5,2019-11-15,19.423,-99.16355,ROMA NORTE I,CUAUHTEMOC
2587,Postes C5,2019-08-15,19.41849,-99.17205,ROMA NORTE I,CUAUHTEMOC
2588,Postes C5,2019-07-15,19.4209,-99.17456,ROMA NORTE I,CUAUHTEMOC
2589,Postes C5,2019-10-15,19.42175,-99.17017,ROMA NORTE I,CUAUHTEMOC
2590,Postes C5,2019-04-15,19.41925,-99.16971,ROMA NORTE I,CUAUHTEMOC
2591,Postes C5,2019-07-15,19.41689,-99.16913,ROMA NORTE I,CUAUHTEMOC
2592,Postes C5,2019-12-15,19.42074,-99.16684,ROMA NORTE I,CUAUHTEMOC
2593,Postes C5,2019-10-15,19.42141,-99.16502,ROMA NORTE I,CUAUHTEMOC
2594,Postes C5,2019-06-15,19.41556,-99.16528,ROMA NORTE III,CUAUHTEMOC
2595,Postes C5,2019-04-15,19.4151,-99.16362,ROMA NORTE III,CUAUHTEMOC
2596,Postes C5,2019-06-15,19.4207,-99.16171,ROMA NORTE II,CUAUHTEMOC
2597,Postes C5,2019-11-15,19.42233,-99.16323,ROMA NORTE II,CUAUHTEMOC
2598,Postes C5,2019-08-15,19.42308,-99.16642,JUAREZ,CUAUHTEMOC
2599,Postes C5,2020-05-15,19.42371,-99.16214,ROMA NORTE II,CUAUHTEMOC
2600,Postes C5,2019-10-15,19.4193,-99.15405,DOCTORES II,CUAUHTEMOC
2601,Postes C5,2019-10-15,19.42422,-99.15294,DOCTORES I,CUAUHTEMOC
2602,Postes C5,2019-03-15,19.41419,-99.16303,ROMA NORTE III,CUAUHTEMOC
2603,Postes C5,2019-04-15,19.4178,-99.16114,ROMA NORTE III,CUAUHTEMOC
2604,Postes C5,2019-08-15,19.41121,-99.16259,ROMA SUR I,CUAUHTEMOC
2605,Postes C5,2019-06-15,19.41344,-99.17183,CONDESA,CUAUHTEMOC
2606,Postes C5,2019-08-15,19.4194,-99.17276,ROMA NORTE I,CUAUHTEMOC
2607,Postes C5,2019-06-15,19.41514,-99.15898,ROMA NORTE III,CUAUHTEMOC
2608,Postes C5,2019-03-15,19.41495,-99.15477,ROMA NORTE III,CUAUHTEMOC
2609,Postes C5,2019-06-15,19.41831,-99.15844,ROMA NORTE III,CUAUHTEMOC
2610,Postes C5,2019-07-15,19.42044,-99.15769,ROMA NORTE II,CUAUHTEMOC
2611,Postes C5,2019-06-15,19.4219,-99.15649,ROMA NORTE II,CUAUHTEMOC
2612,Postes C5,2019-11-15,19.42259,-99.15409,ROMA NORTE II,CUAUHTEMOC
2613,Postes C5,2019-06-15,19.42413,-99.15369,DOCTORES I,CUAUHTEMOC
2614,Postes C5,2019-08-15,19.42302,-99.15541,ROMA NORTE II,CUAUHTEMOC
2615,Postes C5,2019-08-15,19.42463,-99.15634,ROMA NORTE II,CUAUHTEMOC
2616,Postes C5,2020-01-15,19.44003,-99.15289,BUENAVISTA II,CUAUHTEMOC
2617,Postes C5,2019-06-15,19.42101,-99.15525,ROMA NORTE II,CUAUHTEMOC
2618,Postes C5,2019-07-15,19.41308,-99.15846,ROMA NORTE III,CUAUHTEMOC
2619,Postes C5,2019-08-15,19.42058,-99.17544,ROMA NORTE I,CUAUHTEMOC
2620,Postes C5,2019-12-15,19.41954,-99.16807,ROMA NORTE I,CUAUHTEMOC
2621,Postes C5,2019-08-15,19.42136,-99.16864,ROMA NORTE I,CUAUHTEMOC
2622,Postes C5,2019-10-15,19.42075,-99.17131,ROMA NORTE I,CUAUHTEMOC
2623,Postes C5,2019-05-15,19.42031,-99.17344,ROMA NORTE I,CUAUHTEMOC
2624,Postes C5,2019-10-15,19.41681,-99.17318,CONDESA,CUAUHTEMOC
2625,Postes C5,2019-07-15,19.42244,-99.16228,ROMA NORTE II,CUAUHTEMOC
2626,Postes C5,2019-06-15,19.42317,-99.15837,ROMA NORTE II,CUAUHTEMOC
2627,Postes C5,2019-06-15,19.4163,-99.15679,ROMA NORTE III,CUAUHTEMOC
2628,Postes C5,2020-01-15,19.42423,-99.1615,JUAREZ,CUAUHTEMOC
2629,Postes C5,2019-06-15,19.41271,-99.16645,HIPODROMO I,CUAUHTEMOC
2630,Postes C5,2019-08-15,19.42036,-99.16403,ROMA NORTE I,CUAUHTEMOC
2631,Postes C5,2019-08-15,19.41264,-99.16069,ROMA NORTE III,CUAUHTEMOC
2632,Postes C5,2019-07-15,19.41617,-99.16224,ROMA NORTE III,CUAUHTEMOC
2633,Postes C5,2019-08-15,19.41844,-99.16776,ROMA NORTE I,CUAUHTEMOC
2634,Postes C5,2019-07-15,19.41229,-99.15707,ROMA NORTE III,CUAUHTEMOC
2635,Postes C5,2019-09-15,19.41168,-99.16102,ROMA NORTE III,CUAUHTEMOC
2636,Postes C5,2019-05-15,19.4136,-99.16211,ROMA NORTE III,CUAUHTEMOC
2637,Postes C5,2019-12-15,19.42226,-99.16422,ROMA NORTE I,CUAUHTEMOC
2638,Postes C5,2019-07-15,19.41809,-99.15962,ROMA NORTE III,CUAUHTEMOC
2639,Postes C5,2019-09-15,19.41444,-99.16171,ROMA NORTE III,CUAUHTEMOC
2640,Postes C5,2019-05-15,19.41698,-99.15822,ROMA NORTE III,CUAUHTEMOC
2641,Postes C5,2019-07-15,19.42383,-99.15612,ROMA NORTE II,CUAUHTEMOC
2642,Postes C5,2019-08-15,19.42336,-99.15486,ROMA NORTE II,CUAUHTEMOC
2643,Postes C5,2019-11-15,19.42126,-99.15929,ROMA NORTE II,CUAUHTEMOC
2644,Postes C5,2019-08-15,19.4201,-99.17666,CONDESA,CUAUHTEMOC
2646,Postes C5,2019-07-15,19.41636,-99.15067,DOCTORES IV,CUAUHTEMOC
2647,Postes C5,2019-06-15,19.40263,-99.16228,ROMA SUR II,CUAUHTEMOC
2648,Postes C5,2019-08-15,19.40601,-99.16319,ROMA SUR II,CUAUHTEMOC
2649,Postes C5,2019-06-15,19.46099,-99.13315,PERALVILLO II,CUAUHTEMOC
2650,Postes C5,2019-05-15,19.40632,-99.16114,ROMA SUR I,CUAUHTEMOC
2653,Postes C5,2019-03-15,19.41099,-99.16448,ROMA NORTE III,CUAUHTEMOC
2654,Postes C5,2019-06-15,19.4092,-99.16192,ROMA SUR I,CUAUHTEMOC
2655,Postes C5,2019-04-15,19.40799,-99.16361,ROMA SUR I,CUAUHTEMOC
2656,Postes C5,2019-06-15,19.40767,-99.16521,ROMA SUR I,CUAUHTEMOC
2657,Postes C5,2019-06-15,19.46025,-99.13043,PERALVILLO II,CUAUHTEMOC
2658,Postes C5,2019-11-15,19.40601,-99.16644,ROMA SUR I,CUAUHTEMOC
2659,Postes C5,2019-03-15,19.40446,-99.15918,ROMA SUR II,CUAUHTEMOC
2660,Postes C5,2019-03-15,19.40492,-99.16286,ROMA SUR II,CUAUHTEMOC
2661,Postes C5,2019-03-15,19.40532,-99.16526,ROMA SUR II,CUAUHTEMOC
2662,Postes C5,2019-03-15,19.40426,-99.16539,ROMA SUR II,CUAUHTEMOC
2665,Postes C5,2019-04-15,19.40344,-99.16429,ROMA SUR II,CUAUHTEMOC
2666,Postes C5,2019-10-15,19.40261,-99.16857,ROMA SUR II,CUAUHTEMOC
2667,Postes C5,2019-05-15,19.40503,-99.15633,ROMA SUR II,CUAUHTEMOC
2668,Postes C5,2019-06-15,19.40931,-99.16725,ROMA SUR I,CUAUHTEMOC
2669,Postes C5,2019-04-15,19.40649,-99.15826,ROMA SUR I,CUAUHTEMOC
2670,Postes C5,2019-05-15,19.42799,-99.17317,CUAUHTEMOC,CUAUHTEMOC
2672,Postes C5,2019-08-15,19.44049,-99.16539,SAN RAFAEL II,CUAUHTEMOC
2673,Postes C5,2019-08-15,19.43097,-99.16345,CUAUHTEMOC,CUAUHTEMOC
2674,Postes C5,2019-06-15,19.43098,-99.16966,CUAUHTEMOC,CUAUHTEMOC
2675,Postes C5,2019-07-15,19.43128,-99.17236,CUAUHTEMOC,CUAUHTEMOC
2678,Postes C5,2019-11-15,19.42867,-99.16864,CUAUHTEMOC,CUAUHTEMOC
2679,Postes C5,2019-12-15,19.42926,-99.16353,CUAUHTEMOC,CUAUHTEMOC
2680,Postes C5,2019-09-15,19.43475,-99.16588,CUAUHTEMOC,CUAUHTEMOC
2681,Postes C5,2019-09-15,19.43107,-99.1665,CUAUHTEMOC,CUAUHTEMOC
2682,Postes C5,2019-07-15,19.43366,-99.16947,CUAUHTEMOC,CUAUHTEMOC
2683,Postes C5,2019-11-15,19.42852,-99.17181,CUAUHTEMOC,CUAUHTEMOC
2684,Postes C5,2019-08-15,19.43231,-99.16118,CUAUHTEMOC,CUAUHTEMOC
2685,Postes C5,2020-02-15,19.42542,-99.17175,CUAUHTEMOC,CUAUHTEMOC
2686,Postes C5,2020-01-15,19.42344,-99.17572,"BOSQUE DE CHAPULTEPEC I, II Y III SECCIONES",MIGUEL HIDALGO
2687,Postes C5,2019-10-15,19.43206,-99.17044,CUAUHTEMOC,CUAUHTEMOC
2688,Postes C5,2019-07-15,19.42678,-99.1726,CUAUHTEMOC,CUAUHTEMOC
2689,Postes C5,2019-08-15,19.39758,-99.16715,DEL VALLE I,BENITO JUAREZ
2691,Postes C5,2019-06-15,19.40069,-99.16538,DEL VALLE I,BENITO JUAREZ
2692,Postes C5,2019-09-15,19.40111,-99.16226,DEL VALLE I,BENITO JUAREZ
2693,Postes C5,2019-09-15,19.39541,-99.16848,DEL VALLE I,BENITO JUAREZ
2694,Postes C5,2019-05-15,19.39808,-99.16937,DEL VALLE I,BENITO JUAREZ
2695,Postes C5,2019-05-15,19.39372,-99.17113,DEL VALLE II,BENITO JUAREZ
2696,Postes C5,2019-05-15,19.39258,-99.16583,DEL VALLE II,BENITO JUAREZ
2697,Postes C5,2019-04-15,19.38971,-99.16677,DEL VALLE III,BENITO JUAREZ
2698,Postes C5,2019-12-15,19.38891,-99.17421,"NAPOLES (AMPL)",BENITO JUAREZ
2699,Postes C5,2019-04-15,19.38729,-99.16701,DEL VALLE III,BENITO JUAREZ
2700,Postes C5,2019-10-15,19.38464,-99.16607,DEL VALLE IV,BENITO JUAREZ
2701,Postes C5,2019-09-15,19.38602,-99.16111,"NARVARTE V",BENITO JUAREZ
2702,Postes C5,2019-08-15,19.38397,-99.1631,DEL VALLE IV,BENITO JUAREZ
2703,Postes C5,2019-05-15,19.38551,-99.17035,DEL VALLE IV,BENITO JUAREZ
2704,Postes C5,2019-04-15,19.38415,-99.16462,DEL VALLE IV,BENITO JUAREZ
2705,Postes C5,2019-04-15,19.3834,-99.16049,DEL VALLE IV,BENITO JUAREZ
2706,Postes C5,2019-09-15,19.38087,-99.16864,DEL VALLE V,BENITO JUAREZ
2707,Postes C5,2019-05-15,19.37723,-99.16325,DEL VALLE VI,BENITO JUAREZ
2708,Postes C5,2019-04-15,19.39198,-99.16934,DEL VALLE II,BENITO JUAREZ
2709,Postes C5,2019-07-15,19.39997,-99.15217,"NARVARTE I",BENITO JUAREZ
2710,Postes C5,2019-09-15,19.39501,-99.16671,DEL VALLE II,BENITO JUAREZ
2711,Postes C5,2019-04-15,19.39422,-99.16391,DEL VALLE II,BENITO JUAREZ
2712,Postes C5,2019-05-15,19.39199,-99.16292,DEL VALLE II,BENITO JUAREZ
2713,Postes C5,2019-04-15,19.38936,-99.16341,DEL VALLE II,BENITO JUAREZ
2714,Postes C5,2019-05-15,19.38786,-99.16956,DEL VALLE III,BENITO JUAREZ
2715,Postes C5,2019-06-15,19.3926,-99.1777,"NAPOLES",BENITO JUAREZ
2716,Postes C5,2019-04-15,19.38175,-99.16232,DEL VALLE IV,BENITO JUAREZ
2717,Postes C5,2019-06-15,19.3812,-99.15983,DEL VALLE IV,BENITO JUAREZ
2718,Postes C5,2019-06-15,19.37959,-99.16284,DEL VALLE VI,BENITO JUAREZ
2719,Postes C5,2019-05-15,19.38287,-99.16652,DEL VALLE IV,BENITO JUAREZ
2720,Postes C5,2019-04-15,19.37153,-99.16951,DEL VALLE V,BENITO JUAREZ
2721,Postes C5,2019-05-15,19.3793,-99.17251,TLACOQUEMECATL DEL VALLE,BENITO JUAREZ
2722,Postes C5,2019-09-15,19.38155,-99.17243,DEL VALLE IV,BENITO JUAREZ
2723,Postes C5,2019-08-15,19.378050000000002,-99.16765,DEL VALLE V,BENITO JUAREZ
2724,Postes C5,2019-03-15,19.380490000000002,-99.17482,DEL VALLE IV,BENITO JUAREZ
2725,Postes C5,2019-10-15,19.36583,-99.1765,ACACIAS,BENITO JUAREZ
2726,Postes C5,2019-10-15,19.36508,-99.17253,DEL VALLE VII,BENITO JUAREZ
2727,Postes C5,2019-06-15,19.36787,-99.16338,STA CRUZ ATOYAC,BENITO JUAREZ
2728,Postes C5,2019-08-15,19.37612,-99.16975,DEL VALLE V,BENITO JUAREZ
2729,Postes C5,2019-08-15,19.36937,-99.17005,DEL VALLE V,BENITO JUAREZ
2730,Postes C5,2019-05-15,19.37455,-99.16252,DEL VALLE VI,BENITO JUAREZ
2731,Postes C5,2019-05-15,19.38619,-99.17229,INSURGENTES SAN BORJA,BENITO JUAREZ
2732,Postes C5,2019-08-15,19.37844,-99.1692,DEL VALLE V,BENITO JUAREZ
2733,Postes C5,2019-06-15,19.3733,-99.16734,DEL VALLE VI,BENITO JUAREZ
2734,Postes C5,2019-04-15,19.37246,-99.16382,DEL VALLE VI,BENITO JUAREZ
2735,Postes C5,2019-05-15,19.37137,-99.16787,DEL VALLE VI,BENITO JUAREZ
2736,Postes C5,2019-03-15,19.36884,-99.168450000000007,DEL VALLE VII,BENITO JUAREZ
2737,Postes C5,2019-07-15,19.36954,-99.17142,DEL VALLE VII,BENITO JUAREZ
2738,Postes C5,2019-06-15,19.37009,-99.17307,CENTRO URBANO PRESIDENTE ALEMAN (U HAB),BENITO JUAREZ
2739,Postes C5,2019-07-15,19.37074,-99.17622,ACTIPAN,BENITO JUAREZ
2740,Postes C5,2019-07-15,19.37001,-99.17847,ACTIPAN,BENITO JUAREZ
2741,Postes C5,2019-03-15,19.36868,-99.17745,ACTIPAN,BENITO JUAREZ
2742,Postes C5,2019-06-15,19.36794,-99.17526,ACACIAS,BENITO JUAREZ
2743,Postes C5,2019-05-15,19.36737,-99.17212,DEL VALLE VII,BENITO JUAREZ
2744,Postes C5,2019-07-15,19.36619,-99.16752,XOCO,BENITO JUAREZ
2745,Postes C5,2019-04-15,19.38436,-99.14997,"NARVARTE VI",BENITO JUAREZ
2746,Postes C5,2019-06-15,19.3644,-99.16957,DEL VALLE VII,BENITO JUAREZ
2747,Postes C5,2019-08-15,19.36253,-99.17475,ACACIAS,BENITO JUAREZ
2748,Postes C5,2019-06-15,19.36276,-99.17198,ACACIAS,BENITO JUAREZ
2749,Postes C5,2019-06-15,19.36483,-99.1746,ACACIAS,BENITO JUAREZ
2751,Postes C5,2019-05-15,19.37712,-99.16792,DEL VALLE V,BENITO JUAREZ
2752,Postes C5,2019-07-15,19.37784,-99.16641,DEL VALLE V,BENITO JUAREZ
2753,Postes C5,2019-03-15,19.38241,-99.17383,INSURGENTES SAN BORJA,BENITO JUAREZ
2754,Postes C5,2019-05-15,19.3851,-99.17405,INSURGENTES SAN BORJA,BENITO JUAREZ
2755,Postes C5,2019-04-15,19.37575,-99.18106,EXTREMADURA INSURGENTES,BENITO JUAREZ
2756,Postes C5,2019-05-15,19.37835,-99.17353,TLACOQUEMECATL DEL VALLE,BENITO JUAREZ
2757,Postes C5,2019-05-15,19.37486,-99.1744,TLACOQUEMECATL DEL VALLE,BENITO JUAREZ
2758,Postes C5,2019-05-15,19.37523,-99.1761,TLACOQUEMECATL DEL VALLE,BENITO JUAREZ
2760,Postes C5,2019-04-15,19.37751,-99.17633,TLACOQUEMECATL DEL VALLE,BENITO JUAREZ
2761,Postes C5,2019-04-15,19.37245,-99.17257,DEL VALLE V,BENITO JUAREZ
2763,Postes C5,2019-08-15,19.37737,-99.13545,REFORMA IZTACCIHUATL SUR,IZTACALCO
2766,Postes C5,2019-07-15,19.40198,-99.15068,"NARVARTE I",BENITO JUAREZ
2768,Postes C5,2019-04-15,19.3999,-99.16679,DEL VALLE I,BENITO JUAREZ
2769,Postes C5,2019-07-15,19.37732,-99.14869,LETRAN VALLE,BENITO JUAREZ
2770,Postes C5,2019-07-15,19.40186,-99.15575,PIEDAD NARVARTE,BENITO JUAREZ
2771,Postes C5,2019-07-15,19.40186,-99.15328,"NARVARTE I",BENITO JUAREZ
2772,Postes C5,2019-04-15,19.4,-99.15425,"NARVARTE I",BENITO JUAREZ
2773,Postes C5,2019-07-15,19.39821,-99.158,"NARVARTE II",BENITO JUAREZ
2774,Postes C5,2019-04-15,19.39864,-99.1607,"NARVARTE II",BENITO JUAREZ
2775,Postes C5,2019-07-15,19.37543,-99.13773,MARIA DEL CARMEN,BENITO JUAREZ
2776,Postes C5,2019-04-15,19.38631,-99.14422,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ
2777,Postes C5,2019-04-15,19.3983,-99.15362,"NARVARTE II",BENITO JUAREZ
2778,Postes C5,2019-04-15,19.39603,-99.15748,"NARVARTE II",BENITO JUAREZ
2779,Postes C5,2019-05-15,19.39604,-99.15966,"NARVARTE III",BENITO JUAREZ
2780,Postes C5,2019-05-15,19.39287,-99.16733,DEL VALLE II,BENITO JUAREZ
2781,Postes C5,2019-05-15,19.39293,-99.16109,"NARVARTE III",BENITO JUAREZ
2782,Postes C5,2019-05-15,19.39393,-99.15908,"NARVARTE III",BENITO JUAREZ
2783,Postes C5,2019-04-15,19.39382,-99.1563,"NARVARTE III",BENITO JUAREZ
2784,Postes C5,2019-07-15,19.37121,-99.13943,ALBERT,BENITO JUAREZ
2785,Postes C5,2019-06-15,19.39382,-99.15394,"NARVARTE IV",BENITO JUAREZ
2786,Postes C5,2019-06-15,19.39095,-99.15804,"NARVARTE III",BENITO JUAREZ
2787,Postes C5,2019-06-15,19.38286,-99.14947,VERTIZ NARVARTE,BENITO JUAREZ
2788,Postes C5,2019-03-15,19.39069,-99.15635,"NARVARTE V",BENITO JUAREZ
2789,Postes C5,2019-04-15,19.3914,-99.16065,"NARVARTE III",BENITO JUAREZ
2790,Postes C5,2019-06-15,19.38972,-99.16022,"NARVARTE III",BENITO JUAREZ
2791,Postes C5,2019-04-15,19.38688,-99.15422,"NARVARTE VI",BENITO JUAREZ
2792,Postes C5,2019-09-15,19.38522,-99.15751,"NARVARTE V",BENITO JUAREZ
2793,Postes C5,2019-04-15,19.3879,-99.15926,"NARVARTE V",BENITO JUAREZ
2794,Postes C5,2019-05-15,19.38868,-99.16201,"NARVARTE III",BENITO JUAREZ
2795,Postes C5,2019-09-15,19.38538,-99.15899,"NARVARTE V",BENITO JUAREZ
2796,Postes C5,2019-06-15,19.3849,-99.15578,"NARVARTE V",BENITO JUAREZ
2797,Postes C5,2019-06-15,19.3827,-99.15684,"NARVARTE V",BENITO JUAREZ
2798,Postes C5,2019-03-15,19.37677,-99.16107,DEL VALLE VI,BENITO JUAREZ
2799,Postes C5,2019-06-15,19.381,-99.15798,"NARVARTE V",BENITO JUAREZ
2800,Postes C5,2019-06-15,19.3797,-99.15943,DEL VALLE IV,BENITO JUAREZ
2801,Postes C5,2019-05-15,19.38609,-99.13596,VILLA DE CORTES,BENITO JUAREZ
2802,Postes C5,2019-05-15,19.40243,-99.14496,ALAMOS I,BENITO JUAREZ
2803,Postes C5,2019-06-15,19.40055,-99.14806,"NARVARTE I",BENITO JUAREZ
2804,Postes C5,2019-07-15,19.39881,-99.15105,"NARVARTE I",BENITO JUAREZ
2805,Postes C5,2019-04-15,19.39816,-99.15211,"NARVARTE II",BENITO JUAREZ
2806,Postes C5,2019-04-15,19.39816,-99.14953,"NARVARTE II",BENITO JUAREZ
2807,Postes C5,2019-07-15,19.39816,-99.14825,"NARVARTE II",BENITO JUAREZ
2808,Postes C5,2019-04-15,19.3982,-99.14554,ALAMOS II,BENITO JUAREZ
2809,Postes C5,2019-07-15,19.39638,-99.14733,"NARVARTE II",BENITO JUAREZ
2810,Postes C5,2019-05-15,19.39691,-99.15446,"NARVARTE II",BENITO JUAREZ
2811,Postes C5,2019-08-15,19.39106,-99.15064,"NARVARTE IV",BENITO JUAREZ
2812,Postes C5,2019-09-15,19.39536,-99.15121,"NARVARTE IV",BENITO JUAREZ
2813,Postes C5,2019-07-15,19.39554,-99.153809999999993,"NARVARTE IV",BENITO JUAREZ
2814,Postes C5,2019-03-15,19.39333,-99.15269,"NARVARTE IV",BENITO JUAREZ
2816,Postes C5,2020-01-15,19.39229,-99.15098,"NARVARTE IV",BENITO JUAREZ
2817,Postes C5,2019-06-15,19.38951,-99.14108,POSTAL,BENITO JUAREZ
2818,Postes C5,2019-04-15,19.3858,-99.13361,REFORMA IZTACCIHUATL NORTE,IZTACALCO
2819,Postes C5,2019-07-15,19.39001,-99.15157,"NARVARTE VI",BENITO JUAREZ
2820,Postes C5,2019-06-15,19.39128,-99.15174,"NARVARTE IV",BENITO JUAREZ
2821,Postes C5,2019-06-15,19.39036,-99.15488,"NARVARTE V",BENITO JUAREZ
2822,Postes C5,2019-07-15,19.38885,-99.15342,"NARVARTE V",BENITO JUAREZ
2823,Postes C5,2019-03-15,19.38841,-99.15165,"NARVARTE V",BENITO JUAREZ
2824,Postes C5,2019-07-15,19.38625,-99.14703,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ
2825,Postes C5,2019-08-15,19.38625,-99.15218,"NARVARTE VI",BENITO JUAREZ
2826,Postes C5,2019-12-15,19.38404,-99.14765,"NARVARTE VI",BENITO JUAREZ
2827,Postes C5,2019-03-15,19.38457,-99.15248,"NARVARTE VI",BENITO JUAREZ
2828,Postes C5,2019-04-15,19.38034,-99.1551,VERTIZ NARVARTE,BENITO JUAREZ
2829,Postes C5,2019-04-15,19.38188,-99.15297,VERTIZ NARVARTE,BENITO JUAREZ
2830,Postes C5,2019-04-15,19.38846,-99.13302,REFORMA IZTACCIHUATL NORTE,IZTACALCO
2831,Postes C5,2019-03-15,19.39456,-99.14331,ALAMOS II,BENITO JUAREZ
2833,Postes C5,2019-07-15,19.39781,-99.14373,ALAMOS II,BENITO JUAREZ
2834,Postes C5,2019-05-15,19.39958,-99.14462,ALAMOS I,BENITO JUAREZ
2835,Postes C5,2019-09-15,19.40016,-99.13857,ALAMOS I,BENITO JUAREZ
2836,Postes C5,2019-04-15,19.39716,-99.13933,ALAMOS II,BENITO JUAREZ
2838,Postes C5,2019-04-15,19.38754,-99.15697,"NARVARTE III",BENITO JUAREZ
2839,Postes C5,2019-05-15,19.39783,-99.14266,ALAMOS I,BENITO JUAREZ
2840,Postes C5,2019-03-15,19.4006,-99.1415,ALAMOS I,BENITO JUAREZ
2841,Postes C5,2019-05-15,19.39577,-99.13975,ALAMOS II,BENITO JUAREZ
2843,Postes C5,2019-05-15,19.40154,-99.14445,ALAMOS I,BENITO JUAREZ
2844,Postes C5,2019-03-15,19.40265,-99.14013,ALAMOS I,BENITO JUAREZ
2845,Postes C5,2019-04-15,19.40252,-99.14199,ALAMOS I,BENITO JUAREZ
2846,Postes C5,2019-04-15,19.37348,-99.15455,PORTALES I,BENITO JUAREZ
2847,Postes C5,2019-05-15,19.3721,-99.1521,PORTALES I,BENITO JUAREZ
2848,Postes C5,2019-03-15,19.36819,-99.15182,PORTALES II,BENITO JUAREZ
2849,Postes C5,2019-05-15,19.36936,-99.1499,PORTALES I,BENITO JUAREZ
2850,Postes C5,2019-06-15,19.36155,-99.14268,MIRAVALLE,BENITO JUAREZ
2851,Postes C5,2019-06-15,19.36756,-99.15593,RESIDENCIAL EMPERADORES,BENITO JUAREZ
2852,Postes C5,2019-07-15,19.37191,-99.15488,PORTALES I,BENITO JUAREZ
2853,Postes C5,2019-06-15,19.3712,-99.15421,PORTALES I,BENITO JUAREZ
2854,Postes C5,2019-04-15,19.37802,-99.13637,"NATIVITAS",BENITO JUAREZ
2855,Postes C5,2019-08-15,19.36565,-99.15052,PORTALES II,BENITO JUAREZ
2856,Postes C5,2019-04-15,19.36781,-99.1493,PORTALES II,BENITO JUAREZ
2857,Postes C5,2019-07-15,19.36634,-99.14808,PORTALES II,BENITO JUAREZ
2858,Postes C5,2019-09-15,19.36739,-99.13772,SAN ANDRES TETEPILCO (PBLO),IZTAPALAPA
2860,Postes C5,2019-06-15,19.37251,-99.14784,PORTALES I,BENITO JUAREZ
2861,Postes C5,2019-08-15,19.37004,-99.14598,PORTALES I,BENITO JUAREZ
2862,Postes C5,2019-11-15,19.36633,-99.15576,STA CRUZ ATOYAC,BENITO JUAREZ
2863,Postes C5,2019-07-15,19.36324,-99.15452,PORTALES III,BENITO JUAREZ
2864,Postes C5,2019-06-15,19.35761,-99.14711,PORTALES IV,BENITO JUAREZ
2866,Postes C5,2019-09-15,19.35954,-99.14677,PORTALES IV,BENITO JUAREZ
2867,Postes C5,2019-08-15,19.36231,-99.1482,PORTALES III,BENITO JUAREZ
2868,Postes C5,2019-05-15,19.36178,-99.14514,PORTALES III,BENITO JUAREZ
2869,Postes C5,2019-07-15,19.36358,-99.14691,PORTALES III,BENITO JUAREZ
2870,Postes C5,2019-04-15,19.36578,-99.14444,PORTALES II,BENITO JUAREZ
2872,Postes C5,2019-04-15,19.36895,-99.13907,ALBERT,BENITO JUAREZ
2873,Postes C5,2019-08-15,19.36373,-99.13873,PORTALES ORIENTE,BENITO JUAREZ
2874,Postes C5,2019-11-15,19.35999,-99.14238,MIRAVALLE,BENITO JUAREZ
2875,Postes C5,2019-04-15,19.36538,-99.1409,PORTALES ORIENTE,BENITO JUAREZ
2876,Postes C5,2019-06-15,19.37421,-99.1605,STA CRUZ ATOYAC,BENITO JUAREZ
2877,Postes C5,2019-06-15,19.36731,-99.15413,PORTALES II,BENITO JUAREZ
2878,Postes C5,2019-04-15,19.37015,-99.16333,STA CRUZ ATOYAC,BENITO JUAREZ
2879,Postes C5,2019-04-15,19.3603,-99.14438,PORTALES IV,BENITO JUAREZ
2880,Postes C5,2019-05-15,19.36354,-99.16024,GENERAL PEDRO MARIA ANAYA,BENITO JUAREZ
2881,Postes C5,2019-04-15,19.37408,-99.19105,MIXCOAC,BENITO JUAREZ
2882,Postes C5,2019-07-15,19.36929,-99.16168,STA CRUZ ATOYAC,BENITO JUAREZ
2883,Postes C5,2019-06-15,19.37864,-99.14005,"NATIVITAS",BENITO JUAREZ
2884,Postes C5,2019-05-15,19.37404,-99.15796,LETRAN VALLE,BENITO JUAREZ
2885,Postes C5,2019-05-15,19.37216,-99.16161,STA CRUZ ATOYAC,BENITO JUAREZ
